minute,gpu_util,cpu_util,mem_pressure,temperature,ecc_event,network_state,throughput_factor,recovery_loss_potential,latent_risk_score,warning_window,gpu_util_mean_15m,gpu_util_mean_60m,gpu_util_mean_180m,gpu_util_std_60m,temp_mean_15m,temp_mean_60m,temp_mean_180m,temp_std_60m,mem_mean_60m,throughput_mean_60m,ecc_count_15m,ecc_count_60m,ecc_count_180m,degraded_mins_60m,severe_mins_180m,temp_delta_60m,gpu_delta_30m,mins_above_90_gpu_180m,mins_above_85_temp_180m
6842,90.3,35.69,91.1,89.44,0,1.0,90.3,101,0.1157347172080199,0,59.57933333333334,58.99283333333334,59.448166666666665,18.7764415223688,65.74866666666667,62.114,72.52711111111111,14.500869079741573,59.879666666666665,57.20466666666667,1.0,2.0,6.0,11.0,21.0,21.42,50.16,19.0,47.0
6843,44.98,48.4,73.2,53.72,0,1.0,44.98,102,0.1157347172080199,0,58.894,58.88883333333334,59.295833333333334,18.837406087552022,64.27866666666667,61.897333333333336,72.34511111111111,14.527976735340939,60.268499999999996,57.22866666666667,1.0,2.0,6.0,10.0,21.0,-13.0,-49.67000000000001,19.0,46.0
6844,45.1,42.61,60.03,91.26,0,1.0,45.1,103,0.1208315805536775,0,58.389333333333326,57.97766666666667,59.1175,18.13558767247388,66.02466666666666,61.73716666666667,72.28805555555556,14.138793021589695,59.78633333333333,56.56683333333333,1.0,2.0,6.0,9.0,21.0,-9.61,1.1200000000000045,19.0,46.0
6845,33.18,22.78,72.94,29.8,0,1.0,33.18,104,0.1208315805536775,0,58.56733333333333,57.44433333333333,59.00461111111111,18.38895065868854,63.23266666666667,61.30583333333333,72.01283333333333,14.709937295107608,60.13883333333333,56.1965,1.0,2.0,6.0,8.0,21.0,-25.88,-45.71,19.0,46.0
6846,64.62,52.79,42.93,50.43,0,1.0,64.62,105,0.1208315805536775,0,59.39533333333334,57.72266666666666,59.095277777777774,18.368721560070814,61.21000000000001,60.727999999999994,71.78622222222222,14.437851006812773,59.784666666666666,56.594500000000004,1.0,2.0,6.0,7.0,21.0,-34.669999999999995,17.250000000000007,19.0,45.0
6847,32.07,41.42,70.87,62.19,0,1.0,32.07,106,0.1208315805536775,0,59.04,57.12283333333333,58.735166666666665,18.611458479963645,61.44466666666666,60.61116666666667,71.57222222222222,14.396435892693678,60.09916666666666,56.164833333333334,1.0,2.0,6.0,6.0,21.0,-7.010000000000005,-32.779999999999994,18.0,44.0
6848,95.33,54.97,85.16,71.27,0,1.0,95.33,107,0.1272577520469178,0,61.764,57.924,58.841944444444444,19.20487086873389,61.77933333333333,61.18866666666667,71.48766666666667,14.109864858590699,60.85816666666667,57.08416666666666,1.0,2.0,6.0,5.0,21.0,34.65,35.82,19.0,43.0
6849,50.22,40.66,45.16,64.84,0,1.0,50.22,108,0.1272577520469178,0,60.88066666666667,57.20116666666667,58.606,18.647822437664537,62.36533333333333,61.04933333333334,71.30094444444444,14.030296621128342,60.1575,56.595333333333336,1.0,2.0,6.0,4.0,21.0,-8.36,4.170000000000002,18.0,42.0
6850,54.74,39.24,70.97,58.8,0,1.0,54.74,109,0.1272577520469178,0,59.697333333333326,57.45316666666667,58.64066666666667,18.507847762106454,61.513999999999996,61.0575,71.2893888888889,14.02881763202272,60.213,56.94633333333333,0.0,2.0,6.0,3.0,21.0,0.4899999999999949,12.899999999999999,18.0,42.0
6851,44.01,24.17,63.89,32.19,0,1.0,44.01,110,0.1272577520469178,0,58.21666666666667,57.00083333333334,58.62822222222222,18.499072106062755,60.230000000000004,60.515166666666666,71.15216666666667,14.505319595994097,60.03033333333334,56.67183333333333,0.0,1.0,5.0,2.0,21.0,-32.540000000000006,5.609999999999999,18.0,42.0
6852,46.27,31.86,72.43,58.68,0,1.0,46.27,111,0.1272577520469178,0,56.05133333333334,57.214166666666664,58.45222222222222,18.295801342149808,59.474666666666664,60.48766666666667,70.86977777777778,14.507240549518416,60.49833333333333,56.968833333333336,0.0,1.0,5.0,1.0,21.0,-1.6499999999999986,-5.449999999999996,18.0,41.0
6853,56.75,63.5,49.47,75.49,0,1.0,56.75,112,0.1272577520469178,0,55.360666666666674,56.523833333333336,58.49972222222222,17.487858266563435,60.039333333333325,60.60783333333333,70.8545,14.602428877563595,59.734,56.52383333333333,0.0,1.0,5.0,0.0,21.0,7.209999999999994,-37.7,18.0,41.0
6854,94.29,22.81,95.47,95.47,0,1.0,94.29,113,0.1347636480307546,0,57.87866666666666,57.316500000000005,58.85088888888889,18.103446139302932,63.050666666666665,60.95933333333333,70.99811111111111,15.181896988130347,60.77133333333333,57.3165,0.0,1.0,5.0,0.0,21.0,21.090000000000003,40.49000000000001,19.0,42.0
6855,53.9,29.01,61.73,87.37,0,1.0,53.9,114,0.1413599902430916,0,56.69533333333333,57.43333333333333,58.89311111111111,18.057578592734036,65.428,61.307166666666674,71.2178888888889,15.54570888436816,61.2575,57.43333333333333,0.0,1.0,5.0,0.0,21.0,20.870000000000005,14.86,19.0,43.0
6856,34.88,43.26,62.57,74.96,0,1.0,34.88,115,0.1413599902430916,0,56.04266666666667,57.07633333333333,58.89922222222223,18.290598674920513,66.39399999999999,61.50633333333334,71.18005555555555,15.644133027819066,61.574,57.07633333333334,0.0,1.0,5.0,0.0,21.0,11.949999999999996,-30.520000000000003,19.0,43.0
6857,30.26,32.79,50.34,65.67,0,1.0,30.26,116,0.1413599902430916,0,52.03999999999999,56.390166666666666,58.830611111111104,18.51387592230934,64.80933333333333,60.98266666666666,71.04672222222221,14.942987796749167,61.46216666666666,56.390166666666666,0.0,1.0,5.0,0.0,21.0,-31.42,-63.91,19.0,42.0
6858,48.34,54.78,38.27,61.2,0,1.0,48.34,117,0.1413599902430916,0,52.264,56.436666666666675,58.66433333333333,18.48967587937367,65.308,61.2555,70.78605555555555,14.791747862592763,61.2485,56.436666666666675,0.0,1.0,5.0,0.0,21.0,16.370000000000005,-6.919999999999995,19.0,41.0
6859,41.48,65.28,60.08,77.07,0,1.0,41.48,118,0.1413599902430916,0,52.022666666666666,56.486999999999995,58.47833333333334,18.443963717897446,64.362,61.28033333333333,70.73477777777778,14.817432812105206,61.11133333333334,56.487,0.0,1.0,5.0,0.0,21.0,1.4899999999999949,-11.190000000000005,19.0,40.0
6860,41.53,31.98,54.91,76.24,0,1.0,41.53,119,0.1413599902430916,0,52.57933333333333,56.4415,58.53977777777778,18.477974137343566,67.458,61.744,70.86966666666667,14.843435369190344,61.259,56.4415,0.0,1.0,5.0,0.0,21.0,27.819999999999993,11.02,19.0,40.0
6861,55.39,52.38,36.77,50.53,0,1.0,55.39,0,0.1413599902430916,0,51.96399999999999,56.81933333333333,58.64177777777778,18.21459964495479,67.46466666666667,61.587333333333326,70.86416666666668,14.912352616706078,61.039,56.81933333333334,0.0,1.0,5.0,0.0,21.0,-9.399999999999999,3.1899999999999977,19.0,40.0
6862,61.81,68.57,51.42,76.25,0,1.0,61.81,1,0.1413599902430916,0,53.94666666666667,56.80883333333333,58.597388888888894,18.211485953916995,68.402,61.77250000000001,70.804,15.025758970086253,61.33166666666667,56.80883333333334,0.0,1.0,5.0,0.0,21.0,11.11,24.410000000000004,19.0,39.0
6863,61.63,48.36,69.9,53.58,0,1.0,61.63,2,0.1413599902430916,0,51.7,57.30133333333333,58.666,17.928771542957044,67.22266666666667,61.62316666666666,70.646,15.06248144992675,61.3325,57.30133333333333,0.0,1.0,5.0,0.0,21.0,-8.96,7.160000000000004,19.0,39.0
6864,30.18,41.24,39.42,76.37,0,1.0,30.18,3,0.1413599902430916,0,50.364,56.88633333333334,58.547666666666665,18.26606977353776,67.99133333333333,61.82233333333333,70.62038888888888,15.178647621439403,61.18066666666666,56.88633333333334,0.0,1.0,5.0,0.0,21.0,11.950000000000003,-33.29,19.0,39.0
6865,30.13,35.88,34.36,72.9,0,1.0,30.13,4,0.1413599902430916,0,48.723333333333336,56.67666666666666,58.51722222222222,18.502223564646403,68.93133333333334,62.42316666666667,70.66183333333333,14.884029945864361,60.467166666666664,56.67666666666667,0.0,1.0,5.0,0.0,21.0,36.050000000000004,-42.36,19.0,39.0
6866,90.62,21.65,94.61,76.98,1,1.0,90.62,5,0.1467988184473114,0,51.83066666666666,56.947166666666675,58.76266666666666,18.8803555959462,71.91733333333333,62.25933333333333,70.69566666666667,14.663513911269607,60.87166666666667,56.94716666666667,1.0,2.0,6.0,0.0,21.0,-9.829999999999998,24.400000000000006,20.0,39.0
6867,59.42,66.02,43.73,65.59,0,1.0,59.42,6,0.1467988184473114,0,52.70733333333333,56.8305,58.91216666666667,18.842417656330404,72.378,62.111,70.63711111111111,14.582485280265542,60.81183333333333,56.8305,1.0,2.0,6.0,0.0,21.0,-8.899999999999991,-19.33,20.0,39.0
6868,77.57,63.15,61.98,100.47,0,1.0,77.57,7,0.153245586250814,0,54.09533333333333,56.574,58.95872222222222,18.442767191907887,74.04333333333334,62.96366666666667,70.7333888888889,15.29938992543179,60.405,56.574,1.0,2.0,6.0,0.0,21.0,51.16,10.459999999999994,20.0,40.0
6869,39.37,54.79,61.35,57.99,0,1.0,39.37,8,0.153245586250814,0,50.434,56.35733333333334,58.83577777777778,18.56892400035802,71.54466666666667,63.23683333333334,70.60966666666667,15.055863488869987,60.758,56.35733333333334,1.0,2.0,6.0,0.0,21.0,16.39,-17.150000000000006,20.0,40.0
6870,36.1,20.44,38.26,67.42,0,1.0,36.1,9,0.153245586250814,0,49.24733333333334,56.26966666666667,58.768055555555556,18.653154317398958,70.21466666666667,63.71933333333333,70.62372222222223,14.708579862853135,60.632666666666665,56.26966666666667,1.0,2.0,6.0,0.0,21.0,28.950000000000003,-35.550000000000004,20.0,40.0
6871,74.79,39.09,79.98,96.38,0,1.0,74.79,10,0.1605001837158508,0,51.908,56.28183333333334,58.785666666666664,18.665189070100457,71.64266666666667,64.31,70.59272222222222,15.294985441674159,61.22466666666666,56.28183333333333,1.0,2.0,6.0,0.0,21.0,35.44,30.120000000000005,20.0,40.0
6872,75.39,45.37,41.74,99.35,0,1.0,75.39,11,0.1674480988491128,0,54.916666666666664,56.86933333333333,58.964333333333336,18.703222587063475,73.88799999999999,64.73266666666667,70.70633333333333,15.905248346748905,60.7695,56.86933333333333,1.0,2.0,6.0,0.0,21.0,25.36,-14.909999999999997,20.0,41.0
6873,67.18,49.36,53.58,79.5,0,1.0,67.18,12,0.1674480988491128,0,56.17266666666667,56.411500000000004,58.79388888888889,18.088846626806646,75.10799999999999,65.205,70.67644444444444,15.916151853715006,60.202999999999996,56.4115,1.0,2.0,6.0,0.0,21.0,28.340000000000003,22.20000000000001,19.0,41.0
6874,57.74,53.14,66.43,52.0,0,1.0,57.74,13,0.1674480988491128,0,57.25666666666667,56.64083333333334,58.86138888888888,18.01564435890832,73.43666666666667,65.07816666666666,70.41988888888889,15.991635683574254,60.47166666666667,56.64083333333333,1.0,2.0,5.0,0.0,21.0,-7.609999999999999,12.64,19.0,40.0
6875,73.73,68.85,58.86,68.45,0,1.0,73.73,14,0.1674480988491128,0,59.403333333333336,56.554833333333335,58.88877777777778,17.919695394247007,72.91733333333333,65.01216666666666,70.33927777777778,15.969018955854382,60.13066666666666,56.554833333333335,1.0,2.0,5.0,0.0,21.0,-3.9599999999999937,40.550000000000004,19.0,40.0
6876,40.26,31.34,53.7,69.89,0,1.0,40.26,15,0.1674480988491128,0,58.39466666666667,56.43633333333333,58.92138888888889,18.00476932734969,74.208,65.405,70.22694444444444,15.790311071312706,60.3025,56.43633333333333,1.0,2.0,5.0,0.0,21.0,23.57,-24.360000000000007,19.0,39.0
6877,56.6,23.03,64.16,61.99,0,1.0,56.6,16,0.1674480988491128,0,58.047333333333334,56.29883333333333,58.82977777777777,17.9708964427154,73.25733333333332,65.44283333333333,70.023,15.779174549490346,60.175666666666665,56.29883333333334,1.0,2.0,5.0,0.0,21.0,2.270000000000003,24.53,19.0,38.0
6878,73.08,59.43,76.79,54.13,0,1.0,73.08,17,0.1674480988491128,0,58.81066666666666,56.525,58.889833333333335,18.096942760812784,73.29400000000001,65.444,69.83322222222222,15.778321235700462,60.588,56.525,1.0,2.0,5.0,0.0,21.0,0.07000000000000028,-22.25,19.0,37.0
6879,52.15,27.47,70.53,73.74,0,1.0,52.15,18,0.1674480988491128,0,60.275333333333336,56.626666666666665,58.80833333333333,18.054181981071544,73.11866666666667,65.92299999999999,69.76461111111112,15.582187712202412,61.050666666666665,56.62666666666667,1.0,2.0,5.0,0.0,21.0,28.739999999999995,1.9299999999999997,19.0,36.0
6880,33.36,34.38,37.81,58.13,0,1.0,33.36,19,0.1674480988491128,0,60.49066666666667,56.48533333333333,58.584444444444436,18.204464666265512,72.134,65.76633333333334,69.6536111111111,15.612981123028025,60.46266666666667,56.48533333333333,1.0,2.0,5.0,0.0,21.0,-9.399999999999999,-21.380000000000003,19.0,36.0
6881,37.89,23.96,54.71,40.68,0,1.0,37.89,20,0.1674480988491128,0,56.97533333333333,56.476833333333325,58.268777777777785,18.213169149827404,69.714,65.591,69.25255555555555,15.836798565794991,60.47066666666667,56.47683333333334,0.0,2.0,5.0,0.0,21.0,-10.520000000000003,-6.119999999999997,18.0,35.0
6882,92.0,47.52,99.25,112.45,0,1.0,92.0,21,0.1721328932430476,0,59.147333333333336,57.14816666666666,58.344611111111114,18.7687438055813,72.83800000000001,66.82566666666666,69.40644444444445,16.550265538006855,61.05766666666667,57.148166666666675,0.0,2.0,5.0,0.0,21.0,74.08000000000001,45.73,19.0,36.0
6883,50.57,42.99,46.56,68.31,0,1.0,50.57,22,0.1721328932430476,0,57.34733333333334,56.41683333333334,58.19083333333334,18.134821592975165,70.694,67.04366666666667,69.24777777777778,16.480938344055872,60.29183333333334,56.41683333333333,0.0,2.0,5.0,0.0,21.0,13.080000000000005,-6.18,19.0,35.0
6884,67.92,56.19,74.34,85.68,0,1.0,67.92,23,0.1784787668194736,0,59.25066666666667,56.652166666666666,58.31572222222222,18.191814893635335,72.53999999999999,67.82283333333334,69.27855555555556,16.232509240500793,60.97416666666666,56.652166666666666,0.0,2.0,4.0,0.0,21.0,46.75000000000001,-26.370000000000005,19.0,36.0
6885,72.04,47.0,53.54,69.94,0,1.0,72.04,24,0.1784787668194736,0,61.64666666666667,57.20216666666667,58.457055555555556,18.149115222555075,72.708,67.862,69.32055555555556,16.23477287089343,61.350833333333334,57.20216666666667,0.0,2.0,4.0,0.0,21.0,2.3499999999999943,18.140000000000008,19.0,36.0
6886,62.13,47.1,61.88,69.74,0,1.0,62.13,25,0.1784787668194736,0,60.802666666666674,57.147666666666666,58.27283333333334,18.12897927017761,70.932,68.34233333333333,69.21327777777779,15.845822565217844,61.660666666666664,57.147666666666666,0.0,2.0,4.0,0.0,21.0,28.819999999999993,27.25,18.0,35.0
6887,56.05,29.8,39.2,63.32,0,1.0,56.05,26,0.1784787668194736,0,59.513333333333335,56.51233333333333,58.23266666666666,17.465348877489625,68.53,68.244,69.01950000000001,15.858585249059907,60.7,56.51233333333334,0.0,2.0,4.0,0.0,21.0,-5.899999999999999,25.789999999999996,18.0,34.0
6888,45.5,28.86,73.14,64.06,0,1.0,45.5,27,0.1784787668194736,0,58.068,56.349666666666664,57.983777777777775,17.522567431130916,67.50066666666666,68.04883333333333,68.72233333333334,15.836435471605766,61.26983333333333,56.349666666666664,0.0,2.0,4.0,0.0,21.0,-11.709999999999994,-2.8400000000000034,17.0,33.0
6889,35.1,20.15,39.6,87.7,0,1.0,35.1,28,0.185293877053017,0,56.55866666666667,56.05683333333334,57.984388888888894,17.73068062892597,69.88066666666667,68.426,68.77777777777777,16.032555988532494,60.99933333333333,56.05683333333334,0.0,2.0,4.0,0.0,21.0,22.63000000000001,-6.3799999999999955,17.0,34.0
6890,40.07,24.63,63.3,44.75,0,1.0,40.07,29,0.185293877053017,0,54.31466666666667,56.216166666666666,57.85044444444444,17.539137842064434,68.30066666666667,67.97716666666666,68.46700000000001,16.314392947943013,60.7295,56.216166666666666,0.0,2.0,4.0,0.0,21.0,-26.930000000000007,-1.4600000000000009,17.0,33.0
6891,31.38,62.91,48.83,84.66,0,1.0,31.38,30,0.185293877053017,0,53.72266666666667,55.869166666666665,57.79211111111111,17.823589899930454,69.28533333333333,68.042,68.59105555555556,16.373714859649,60.7155,55.869166666666665,0.0,2.0,4.0,0.0,21.0,3.8900000000000006,-24.01,17.0,33.0
6892,69.09,41.75,67.75,78.1,0,1.0,69.09,31,0.185293877053017,0,54.55533333333333,56.397333333333336,57.770833333333336,17.7363381528839,70.35933333333334,68.36583333333333,68.65455555555556,16.377356556183514,60.638333333333335,56.397333333333336,0.0,2.0,4.0,0.0,21.0,19.429999999999993,7.280000000000001,17.0,33.0
6893,59.41,58.88,79.34,60.03,0,1.0,59.41,32,0.185293877053017,0,53.644000000000005,56.47966666666667,57.73311111111111,17.738705450890293,70.75266666666667,68.26216666666667,68.4636111111111,16.410628644696395,61.10333333333334,56.47966666666666,0.0,2.0,4.0,0.0,21.0,-6.219999999999999,-2.220000000000006,17.0,32.0
6894,50.44,65.73,39.72,50.55,0,1.0,50.44,33,0.185293877053017,0,53.53,56.2625,57.67811111111111,17.73143417918715,69.20666666666666,68.1705,68.07688888888889,16.49514303707503,60.48066666666667,56.2625,0.0,2.0,4.0,0.0,21.0,-5.5,20.259999999999998,17.0,31.0
6895,61.77,26.85,63.49,74.48,0,1.0,61.77,34,0.185293877053017,0,55.424,56.08383333333334,57.79844444444444,17.618801214694965,70.29666666666667,68.21900000000001,68.25205555555556,16.50957962281413,60.627500000000005,56.08383333333334,0.0,1.0,4.0,0.0,21.0,2.910000000000011,31.640000000000004,17.0,31.0
6896,78.39,40.7,68.88,83.65,0,1.0,78.39,35,0.185293877053017,0,58.12400000000001,56.28666666666666,57.801111111111105,17.80652229263735,73.16133333333333,68.75566666666667,68.13127777777777,16.4785647481265,60.83899999999999,56.28666666666666,0.0,1.0,4.0,0.0,21.0,32.2,-12.230000000000004,17.0,30.0
6897,35.53,33.18,36.55,55.95,0,1.0,35.53,36,0.185293877053017,0,54.35933333333334,55.56633333333333,57.73511111111111,17.75652994870361,69.39466666666667,68.52133333333333,67.91183333333333,16.56019307865296,60.547333333333334,55.56633333333333,0.0,1.0,4.0,0.0,21.0,-14.060000000000002,-23.89,17.0,29.0
6898,63.09,53.02,76.56,87.13,1,1.0,63.09,37,0.1897120753049479,0,55.194,55.49933333333333,57.781888888888886,17.719780660794473,70.64933333333333,68.85650000000001,67.98322222222222,16.731907995488644,60.646166666666666,55.49933333333333,1.0,2.0,5.0,0.0,21.0,20.11,-14.47999999999999,17.0,30.0
6899,66.4,58.64,68.13,68.57,0,1.0,66.4,38,0.1897120753049479,0,55.092666666666666,55.664,57.84638888888889,17.775245994626644,69.50866666666667,69.161,67.9495,16.55377633192689,60.6715,55.663999999999994,1.0,2.0,5.0,0.0,21.0,18.269999999999996,27.03000000000001,17.0,30.0
6900,75.61,42.63,42.28,79.88,0,1.0,75.61,39,0.1897120753049479,0,55.330666666666666,55.730000000000004,57.96061111111111,17.842831822825268,70.17133333333332,69.6305,67.89355555555555,16.44959269239721,60.32716666666667,55.730000000000004,1.0,2.0,5.0,0.0,21.0,28.169999999999995,39.51,17.0,29.0
6901,78.38,60.54,50.0,101.57,0,1.0,78.38,40,0.1930017229453065,0,56.414,56.29183333333334,57.973555555555556,18.018536452885222,72.29333333333334,70.31549999999999,68.09916666666666,16.910943345375888,60.06583333333333,56.29183333333334,1.0,2.0,5.0,0.0,21.0,41.099999999999994,3.589999999999989,17.0,30.0
6902,73.79,49.46,53.88,103.19,0,1.0,73.79,41,0.1994295697813977,0,57.59666666666667,56.016666666666666,58.17205555555556,17.61185999346399,74.95133333333334,70.54466666666667,68.04483333333333,17.2639800846035,59.4455,56.016666666666666,1.0,2.0,4.0,0.0,21.0,13.75,-1.5999999999999943,17.0,30.0
6903,75.96,28.3,39.46,55.82,0,1.0,75.96,42,0.1994295697813977,0,59.62733333333334,56.533,58.06005555555555,17.736494819286445,74.402,70.57966666666667,67.75305555555556,17.231390548240526,58.88316666666667,56.533,1.0,2.0,4.0,0.0,21.0,2.1000000000000014,8.779999999999987,16.0,29.0
6904,57.24,39.34,44.06,60.56,0,1.0,57.24,43,0.1994295697813977,0,61.10333333333334,56.73533333333333,58.06027777777778,17.67299083267317,72.59266666666667,70.068,67.5008888888889,17.06187034474889,58.617,56.73533333333333,1.0,2.0,4.0,0.0,21.0,-30.700000000000003,-0.5,16.0,28.0
6905,44.06,28.55,77.0,79.49,0,1.0,44.06,44,0.1994295697813977,0,61.36933333333333,56.916666666666664,57.91994444444445,17.481990313197546,74.90866666666668,70.89616666666667,67.43244444444444,16.26134462842166,58.684666666666665,56.91666666666667,1.0,2.0,4.0,0.0,21.0,49.69,-29.67,16.0,27.0
6906,58.23,38.58,75.93,75.4,0,1.0,58.23,45,0.1994295697813977,0,63.15933333333333,56.81016666666667,57.989111111111114,17.453707341758367,74.29133333333333,71.31233333333333,67.46188888888888,16.04679453355915,59.234666666666676,56.81016666666666,1.0,2.0,4.0,0.0,21.0,24.970000000000006,17.97,16.0,27.0
6907,52.16,59.19,67.27,79.39,0,1.0,52.16,46,0.1994295697813977,0,62.03066666666666,57.145,57.936,17.16130032408843,74.37733333333334,71.59899999999999,67.43861111111111,16.034696669664175,59.17466666666667,57.145,1.0,2.0,4.0,0.0,21.0,17.200000000000003,-4.440000000000005,16.0,27.0
6908,39.63,43.19,72.23,81.37,0,1.0,39.63,47,0.1994295697813977,0,60.711999999999996,56.21666666666667,57.87844444444444,16.55656781622043,75.8,71.76733333333333,67.36861111111111,16.084123329446335,58.95916666666667,56.216666666666676,1.0,2.0,4.0,0.0,21.0,10.100000000000009,-33.449999999999996,16.0,26.0
6909,78.37,34.55,73.24,65.41,0,1.0,78.37,48,0.1994295697813977,0,62.574,56.685833333333335,58.14383333333333,16.781082699930877,76.79066666666668,71.77683333333333,67.41677777777777,16.08013022669121,59.42716666666667,56.685833333333335,1.0,2.0,4.0,0.0,20.0,0.5699999999999932,26.220000000000006,16.0,26.0
6910,66.43,67.93,48.76,80.84,0,1.0,66.43,49,0.1994295697813977,0,62.884666666666675,56.88066666666667,58.32233333333333,16.82591039334782,77.21466666666667,72.14416666666666,67.422,16.030326904019176,59.057,56.88066666666667,1.0,2.0,4.0,0.0,19.0,22.040000000000006,33.07000000000001,16.0,26.0
6911,30.65,36.98,68.52,69.29,0,1.0,30.65,50,0.1994295697813977,0,59.702000000000005,56.658,58.18666666666667,17.08551937177762,76.25733333333332,72.7625,67.49716666666667,15.154672672597139,59.13416666666667,56.658,1.0,2.0,4.0,0.0,18.0,37.10000000000001,-7.240000000000002,16.0,26.0
6912,39.62,43.61,55.93,65.62,0,1.0,39.62,51,0.1994295697813977,0,59.974666666666664,56.54716666666666,58.21677777777777,17.17538108936656,76.902,72.87816666666666,67.4001111111111,15.071624420865156,58.85916666666667,56.54716666666666,1.0,2.0,4.0,0.0,17.0,6.940000000000005,-52.38,16.0,26.0
6913,47.8,43.23,43.91,93.58,0,1.0,47.8,52,0.2035146652058889,0,58.95533333333333,56.398,58.09194444444445,17.21241469582393,77.33200000000001,73.17966666666666,67.39183333333332,15.303908879944778,58.76649999999999,56.398,0.0,2.0,4.0,0.0,16.0,18.090000000000003,-2.770000000000003,16.0,26.0
6914,53.89,43.38,50.89,83.81,0,1.0,53.89,53,0.2035146652058889,0,58.12133333333333,55.724666666666664,58.08511111111111,16.479596883611162,78.34799999999998,72.98533333333333,67.49605555555556,15.088578626622006,58.023500000000006,55.724666666666664,0.0,2.0,4.0,0.0,15.0,-11.659999999999997,-14.030000000000001,16.0,26.0
6915,44.03,20.07,77.07,51.37,0,1.0,44.03,54,0.2035146652058889,0,56.016,55.56016666666666,58.056555555555555,16.547242024452842,76.44733333333333,72.38533333333334,67.36477777777777,15.22205753110365,58.27916666666667,55.56016666666667,0.0,2.0,4.0,0.0,14.0,-36.00000000000001,-28.010000000000005,16.0,26.0
6916,57.58,55.19,45.39,81.59,0,1.0,57.58,55,0.2035146652058889,0,54.62933333333333,55.938500000000005,58.081,16.324404193970892,75.11533333333334,72.49583333333334,67.44944444444444,15.265067831619946,57.99283333333333,55.9385,0.0,2.0,4.0,0.0,14.0,6.63000000000001,-4.550000000000004,16.0,26.0
6917,52.58,32.99,79.86,75.36,0,1.0,52.58,56,0.2035146652058889,0,53.215333333333334,56.310500000000005,58.032944444444446,15.980006196833783,73.26,72.65733333333333,67.48933333333333,15.242871061322194,58.484833333333334,56.310500000000005,0.0,2.0,4.0,0.0,14.0,9.689999999999998,-3.469999999999999,16.0,26.0
6918,91.79,37.31,92.27,67.94,0,1.0,91.79,57,0.2075762196372244,0,54.27066666666666,57.034666666666666,58.31522222222222,16.58571791843979,74.068,72.76966666666667,67.51622222222223,15.181717145310973,59.38483333333333,57.034666666666666,0.0,2.0,4.0,0.0,14.0,6.739999999999995,46.290000000000006,17.0,26.0
6919,60.49,22.23,49.39,64.27,0,1.0,60.49,58,0.2075762196372244,0,54.48733333333333,57.3515,58.336333333333336,16.46467454526065,74.31533333333333,72.55633333333334,67.32644444444445,15.210170768346526,59.20666666666666,57.3515,0.0,2.0,4.0,0.0,14.0,-12.799999999999997,25.39,17.0,25.0
6920,60.27,66.82,44.58,61.35,0,1.0,60.27,59,0.2075762196372244,0,55.568,57.66383333333333,58.36644444444444,16.336705899071767,73.10600000000001,72.30816666666668,67.3018888888889,15.270402133790943,59.0345,57.663833333333336,0.0,2.0,4.0,0.0,14.0,-14.889999999999993,20.200000000000003,17.0,25.0
6921,46.76,38.69,47.27,68.41,0,1.0,46.76,60,0.2075762196372244,0,54.80333333333333,57.52,58.36694444444444,16.394951475936217,72.64,72.60616666666667,67.10983333333334,15.01045094588678,59.209500000000006,57.519999999999996,0.0,2.0,4.0,0.0,14.0,17.879999999999995,15.379999999999999,17.0,24.0
6922,68.89,35.42,30.7,81.29,0,0.7,58.56,61,0.2075762196372244,0,55.91866666666667,57.638000000000005,58.33011111111111,16.451731638289722,72.76666666666667,72.69016666666667,67.30688888888889,15.045249657612539,58.86416666666666,57.46583333333333,0.0,2.0,4.0,1.0,14.0,5.040000000000006,-0.20000000000000284,17.0,24.0
6923,42.34,58.15,62.48,62.03,0,0.7,35.99,62,0.2075762196372244,0,56.099333333333334,57.316500000000005,58.279777777777774,16.560520730472366,71.47733333333333,72.83099999999999,67.29805555555555,14.902202851609276,58.7405,57.038500000000006,0.0,2.0,4.0,2.0,14.0,8.450000000000003,-17.069999999999993,17.0,24.0
6924,48.77,37.71,43.79,34.25,0,0.7,41.45,63,0.2075762196372244,0,54.126,57.626333333333335,58.163444444444444,16.21450135293379,69.4,72.12899999999999,67.1245,15.703213608275288,58.81333333333334,57.22633333333333,0.0,2.0,4.0,3.0,14.0,-42.120000000000005,-1.6699999999999946,17.0,24.0
6925,45.76,42.57,39.67,94.82,0,0.4,27.46,64,0.2130147774533613,0,52.748000000000005,57.886833333333335,58.0075,15.887519405278635,70.33200000000001,72.49433333333334,67.33600000000001,15.97410143003914,58.901833333333336,57.18183333333333,0.0,2.0,4.0,4.0,15.0,21.919999999999987,-16.010000000000005,17.0,25.0
6926,38.5,64.73,41.55,45.5,0,0.4,23.1,65,0.2130147774533613,0,53.27133333333333,57.01816666666666,57.84894444444444,15.487281440344125,68.74600000000001,71.96966666666667,67.03666666666666,16.3371259599959,58.017500000000005,56.0565,0.0,1.0,4.0,5.0,16.0,-31.480000000000004,-39.89,17.0,24.0
6927,62.17,55.71,47.19,78.32,0,0.4,37.3,66,0.2130147774533613,0,54.77466666666667,57.064,57.9391111111111,15.498575024711414,69.59266666666666,72.18183333333333,67.06955555555555,16.33553114954811,58.07516666666666,55.68783333333333,0.0,1.0,4.0,6.0,17.0,12.72999999999999,26.64,17.0,24.0
